StalkId,PlantId,x,z,ChannelStart,Universe,IPAddress,StemIndex
477,68,872.5071,-2008.978,445,2,192.168.0.221,1
478,68,874.0052,-2014.105,448,2,192.168.0.221,2
479,68,870.4122,-2014.733,451,2,192.168.0.221,3
480,68,867.9272,-2007.314,454,2,192.168.0.221,4
481,68,874.7076,-2005.277,457,2,192.168.0.221,5
482,68,878.9263,-2008.614,460,2,192.168.0.221,6
483,69,877.1979,-1915.54,463,2,192.168.0.221,0
484,69,876.4869,-1913.988,466,2,192.168.0.221,1
485,69,878.0858,-1919.084,469,2,192.168.0.221,2
486,69,874.5058,-1919.783,472,2,192.168.0.221,3
487,69,871.875,-1912.414,475,2,192.168.0.221,4
488,69,878.614,-1910.244,478,2,192.168.0.221,5
489,69,882.8976,-1913.497,481,2,192.168.0.221,6
490,70,881.2101,-1815.536,484,2,192.168.0.221,0
491,70,880.4645,-1813.999,487,2,192.168.0.221,1
492,70,882.1772,-1819.058,490,2,192.168.0.221,2
493,70,878.6139,-1819.838,493,2,192.168.0.221,3
494,70,875.8184,-1812.529,496,2,192.168.0.221,4
495,70,882.507,-1810.209,499,2,192.168.0.221,5
496,70,886.8625,-1813.365,502,2,192.168.0.221,6
497,71,862.2172,-1716.532,1,2,192.168.0.221,0
498,71,861.4507,-1715.007,4,2,192.168.0.221,1
499,71,863.2322,-1720.042,7,2,192.168.0.221,2
500,71,859.6797,-1720.87,10,2,192.168.0.221,3
501,71,856.7851,-1713.6,13,2,192.168.0.221,4
502,71,863.4415,-1711.188,16,2,192.168.0.221,5
503,71,867.8395,-1714.285,19,2,192.168.0.221,6
504,72,785.2371,-1425.524,64,2,192.168.0.221,0
505,72,784.4132,-1424.028,67,2,192.168.0.221,1
506,72,786.3847,-1428.992,70,2,192.168.0.221,2
507,72,782.8663,-1429.954,73,2,192.168.0.221,3
508,72,779.6974,-1422.8,76,2,192.168.0.221,4
509,72,786.2574,-1420.137,79,2,192.168.0.221,5
510,72,790.77,-1423.064,82,2,192.168.0.221,6
511,73,754.2441,-1326.52,85,2,192.168.0.221,0
512,73,753.4001,-1325.036,88,2,192.168.0.221,1
513,73,755.4385,-1329.973,91,2,192.168.0.221,2
514,73,751.9335,-1330.982,94,2,192.168.0.221,3
515,73,748.6682,-1323.871,97,2,192.168.0.221,4
516,73,755.1916,-1321.12,100,2,192.168.0.221,5
517,73,759.7433,-1323.986,103,2,192.168.0.221,6
518,74,737.2562,-1227.514,106,2,192.168.0.221,0
519,74,736.3771,-1226.05,109,2,192.168.0.221,1
520,74,738.5327,-1230.937,112,2,192.168.0.221,2
521,74,735.0527,-1232.03,115,2,192.168.0.221,3
522,74,731.6188,-1224.999,118,2,192.168.0.221,4
523,74,738.0746,-1222.093,121,2,192.168.0.221,5
524,74,742.6935,-1224.85,124,2,192.168.0.221,6
525,75,705.2644,-1132.51,127,2,192.168.0.221,0
526,75,704.3618,-1131.06,130,2,192.168.0.221,1
527,75,706.5959,-1135.911,133,2,192.168.0.221,2
528,75,703.1339,-1137.06,136,2,192.168.0.221,3
529,75,699.5872,-1130.086,139,2,192.168.0.221,4
530,75,705.9953,-1127.076,142,2,192.168.0.221,5
531,75,710.658,-1129.758,145,2,192.168.0.221,6
532,76,658.2676,-1042.508,148,2,192.168.0.221,0
533,76,657.356,-1041.064,151,2,192.168.0.221,1
534,76,659.6202,-1045.901,154,2,192.168.0.221,2
535,76,656.1655,-1047.072,157,2,192.168.0.221,3
536,76,652.5753,-1040.12,160,2,192.168.0.221,4
537,76,658.9646,-1037.07,163,2,192.168.0.221,5
538,76,663.6439,-1039.723,166,2,192.168.0.221,6
539,77,609.2705,-952.5061,169,2,192.168.0.221,0
540,77,608.3504,-951.0679,172,2,192.168.0.221,1
541,77,610.643,-955.8917,175,2,192.168.0.221,2
542,77,607.1953,-957.0823,178,2,192.168.0.221,3
543,77,603.5643,-950.1512,181,2,192.168.0.221,4
544,77,609.9357,-947.0641,184,2,192.168.0.221,5
545,77,614.6304,-949.6895,187,2,192.168.0.221,6
546,78,502.2718,-780.5052,211,2,192.168.0.221,0
547,78,501.3477,-779.0694,214,2,192.168.0.221,1
548,78,503.6535,-783.887,217,2,192.168.0.221,2
549,78,500.209,-785.0871,220,2,192.168.0.221,3
550,78,496.5591,-778.166,223,2,192.168.0.221,4
551,78,502.9219,-775.0614,226,2,192.168.0.221,5
552,78,507.6238,-777.6737,229,2,192.168.0.221,6
553,79,559.2736,-862.5043,190,2,192.168.0.221,0
554,79,558.3445,-861.0718,193,2,192.168.0.221,1
555,79,560.6671,-865.8813,196,2,192.168.0.221,2
556,79,557.2267,-867.0933,199,2,192.168.0.221,3
557,79,553.5529,-860.1849,202,2,192.168.0.221,4
558,79,559.9049,-857.0583,205,2,192.168.0.221,5
559,79,564.6158,-859.6544,208,2,192.168.0.221,6
560,80,450.2721,-698.5049,232,2,192.168.0.221,0
561,80,449.3469,-697.0698,235,2,192.168.0.221,1
562,80,451.6566,-701.8856,238,2,192.168.0.221,2
563,80,448.213,-703.0883,241,2,192.168.0.221,3
564,80,444.5576,-696.1701,244,2,192.168.0.221,4
565,80,450.918,-693.0606,247,2,192.168.0.221,5
566,80,455.6219,-695.6693,250,2,192.168.0.221,6
567,81,810.2295,-1522.527,43,2,192.168.0.221,0
568,81,809.4274,-1521.02,46,2,192.168.0.221,1
569,81,811.327,-1526.011,49,2,192.168.0.221,2
570,81,807.795,-1526.922,52,2,192.168.0.221,3
571,81,804.7299,-1519.723,55,2,192.168.0.221,4
572,81,811.3276,-1517.156,58,2,192.168.0.221,5
573,81,815.7974,-1520.148,61,2,192.168.0.221,6
574,82,830.2211,-1621.531,22,2,192.168.0.221,0
575,82,829.4431,-1620.011,25,2,192.168.0.221,1
576,82,831.2632,-1625.032,28,2,192.168.0.221,2
577,82,827.7173,-1625.887,31,2,192.168.0.221,3
578,82,824.7667,-1618.64,34,2,192.168.0.221,4
579,82,831.4042,-1616.177,37,2,192.168.0.221,5
580,82,835.826,-1619.24,40,2,192.168.0.221,6
581,83,860.1658,-2216.551,400,2,192.168.0.221,0
582,83,859.548,-2214.959,403,2,192.168.0.221,1
583,83,860.8422,-2220.141,406,2,192.168.0.221,2
584,83,857.2272,-2220.627,409,2,192.168.0.221,3
585,83,855.0375,-2213.115,412,2,192.168.0.221,4
586,83,861.8931,-2211.348,415,2,192.168.0.221,5
587,83,865.9766,-2214.849,418,2,192.168.0.221,6
588,84,823.15,-2314.556,379,2,192.168.0.221,0
589,84,822.5779,-2312.948,382,2,192.168.0.221,1
590,84,823.724,-2318.164,385,2,192.168.0.221,2
591,84,820.0966,-2318.547,388,2,192.168.0.221,3
592,84,818.1217,-2310.975,391,2,192.168.0.221,4
593,84,825.025,-2309.404,394,2,192.168.0.221,5
594,84,829.007,-2313.02,397,2,192.168.0.221,6
595,85,238.1923,-532.5399,358,1,192.168.0.221,0
596,85,237.4951,-530.9813,361,1,192.168.0.221,1
597,85,239.049,-536.0912,364,1,192.168.0.221,2
598,85,235.4631,-536.7588,367,1,192.168.0.221,3
599,85,232.8972,-529.3669,370,1,192.168.0.221,4
600,85,239.655,-527.2561,373,1,192.168.0.221,5
601,85,243.9098,-530.5469,376,1,192.168.0.221,6
602,86,289.2011,-619.5369,337,1,192.168.0.221,0
603,86,288.4788,-617.9897,340,1,192.168.0.221,1
604,86,290.115,-623.0739,343,1,192.168.0.221,2
605,86,286.5403,-623.7993,346,1,192.168.0.221,3
606,86,283.8554,-616.4498,349,1,192.168.0.221,4
607,86,290.5783,-614.2302,352,1,192.168.0.221,5
608,86,294.8857,-617.4518,355,1,192.168.0.221,6
609,87,750.1487,-2124.556,1,1,192.168.0.221,0
610,87,749.5802,-2122.946,4,1,192.168.0.221,1
611,87,750.7145,-2128.165,7,1,192.168.0.221,2
612,87,747.0861,-2128.54,10,1,192.168.0.221,3
613,87,745.1284,-2120.964,13,1,192.168.0.221,4
614,87,752.0353,-2119.408,16,1,192.168.0.221,5
615,87,756.0091,-2123.033,19,1,192.168.0.221,6
616,88,759.1594,-2024.553,22,1,192.168.0.221,0
617,88,758.5599,-2022.954,25,1,192.168.0.221,1
618,88,759.7948,-2028.151,28,1,192.168.0.221,2
619,88,756.1744,-2028.595,31,1,192.168.0.221,3
620,88,754.0707,-2021.059,34,1,192.168.0.221,4
621,88,760.9461,-2019.37,37,1,192.168.0.221,5
622,88,764.9893,-2022.917,40,1,192.168.0.221,6
623,89,763.1692,-1929.55,43,1,192.168.0.221,0
624,89,762.5411,-1927.962,46,1,192.168.0.221,1
625,89,763.8688,-1933.136,49,1,192.168.0.221,2
626,89,760.257,-1933.645,52,1,192.168.0.221,3
627,89,758.0187,-1926.147,55,1,192.168.0.221,4
628,89,764.8629,-1924.336,58,1,192.168.0.221,5
629,89,768.9689,-1927.81,61,1,192.168.0.221,6
630,90,767.1804,-1829.546,64,1,192.168.0.221,0
631,90,766.52,-1827.972,67,1,192.168.0.221,1
632,90,767.9531,-1833.117,70,1,192.168.0.221,2
633,90,764.3523,-1833.699,73,1,192.168.0.221,3
634,90,761.9615,-1826.249,76,1,192.168.0.221,4
635,90,768.7672,-1824.298,79,1,192.168.0.221,5
636,90,772.9433,-1827.688,82,1,192.168.0.221,6
637,91,748.1862,-1730.544,85,1,192.168.0.221,0
638,91,747.5086,-1728.977,88,1,192.168.0.221,1
639,91,748.9982,-1734.106,91,1,192.168.0.221,2
640,91,745.4042,-1734.728,94,1,192.168.0.221,3
641,91,742.9313,-1727.305,97,1,192.168.0.221,4
642,91,749.7151,-1725.279,100,1,192.168.0.221,5
643,91,753.9283,-1728.623,103,1,192.168.0.221,6
644,92,671.2014,-1439.538,148,1,192.168.0.221,0
645,92,670.4798,-1437.99,151,1,192.168.0.221,1
646,92,672.1135,-1443.075,154,1,192.168.0.221,2
647,92,668.5385,-1443.799,157,1,192.168.0.221,3
648,92,665.8572,-1436.448,160,1,192.168.0.221,4
649,92,672.5811,-1434.232,163,1,192.168.0.221,5
650,92,676.887,-1437.456,166,1,192.168.0.221,6
651,93,640.2063,-1340.536,169,1,192.168.0.221,0
652,93,639.4704,-1338.995,172,1,192.168.0.221,1
653,93,641.1512,-1344.065,175,1,192.168.0.221,2
654,93,637.5829,-1344.822,178,1,192.168.0.221,3
655,93,634.8337,-1337.496,181,1,192.168.0.221,4
656,93,641.5369,-1335.217,184,1,192.168.0.221,5
657,93,645.8724,-1338.401,187,1,192.168.0.221,6
658,94,623.2167,-1241.532,190,1,192.168.0.221,0
659,94,622.4507,-1240.006,193,1,192.168.0.221,1
660,94,624.2309,-1245.041,196,1,192.168.0.221,2
661,94,620.6782,-1245.868,199,1,192.168.0.221,3
662,94,617.7854,-1238.598,202,1,192.168.0.221,4
663,94,624.4424,-1236.188,205,1,192.168.0.221,5
664,94,628.8397,-1239.286,208,1,192.168.0.221,6
665,95,591.2225,-1146.529,211,1,192.168.0.221,0
666,95,590.4399,-1145.012,214,1,192.168.0.221,1
667,95,592.2747,-1150.028,217,1,192.168.0.221,2
668,95,588.7313,-1150.893,220,1,192.168.0.221,3
669,95,585.7596,-1143.655,223,1,192.168.0.221,4
670,95,592.39,-1141.173,226,1,192.168.0.221,5
671,95,596.8207,-1144.222,229,1,192.168.0.221,6
672,96,544.2222,-1056.529,232,1,192.168.0.221,0
673,96,543.4402,-1055.011,235,1,192.168.0.221,1
674,96,545.2729,-1060.028,238,1,192.168.0.221,2
675,96,541.7291,-1060.892,241,1,192.168.0.221,3
676,96,538.7605,-1053.652,244,1,192.168.0.221,4
677,96,545.392,-1051.173,247,1,192.168.0.221,5
678,96,549.8214,-1054.225,250,1,192.168.0.221,6
679,97,495.2209,-966.5295,253,1,192.168.0.221,0
680,97,494.4423,-965.0101,256,1,192.168.0.221,1
681,97,496.2641,-970.0307,259,1,192.168.0.221,2
682,97,492.7184,-970.8869,262,1,192.168.0.221,3
683,97,489.7655,-963.6409,265,1,192.168.0.221,4
684,97,496.4023,-961.1759,268,1,192.168.0.221,5
685,97,500.8251,-964.2372,271,1,192.168.0.221,6
686,98,388.2107,-794.5335,295,1,192.168.0.221,0
687,98,387.4611,-792.9995,298,1,192.168.0.221,1
688,98,389.1872,-798.0538,301,1,192.168.0.221,2
689,98,385.6259,-798.8424,304,1,192.168.0.221,3
690,98,382.8111,-791.5417,307,1,192.168.0.221,4
691,98,389.4936,-789.2032,310,1,192.168.0.221,5
692,98,393.8574,-792.3479,313,1,192.168.0.221,6
693,99,445.219,-876.5302,274,1,192.168.0.221,0
694,99,444.4457,-875.0081,277,1,192.168.0.221,1
695,99,446.2498,-880.035,280,1,192.168.0.221,2
696,99,442.7012,-880.8787,283,1,192.168.0.221,3
697,99,439.7738,-873.6224,286,1,192.168.0.221,4
698,99,446.4192,-871.1808,289,1,192.168.0.221,5
699,99,450.8312,-874.2576,292,1,192.168.0.221,6
700,100,336.2033,-712.5361,316,1,192.168.0.221,0
701,100,335.4747,-710.9919,319,1,192.168.0.221,1
702,100,337.1318,-716.0693,322,1,192.168.0.221,2
703,100,333.5601,-716.8094,325,1,192.168.0.221,3
704,100,330.845,-709.471,328,1,192.168.0.221,4
705,100,337.5587,-707.2238,331,1,192.168.0.221,5
706,100,341.8793,-710.4276,334,1,192.168.0.221,6
707,101,696.1957,-1536.541,127,1,192.168.0.221,0
708,101,695.491,-1534.985,130,1,192.168.0.221,1
709,101,697.0693,-1540.088,133,1,192.168.0.221,2
710,101,693.4866,-1540.772,136,1,192.168.0.221,3
711,101,690.8854,-1533.393,139,1,192.168.0.221,4
712,101,697.633,-1531.25,142,1,192.168.0.221,5
713,101,701.9036,-1534.52,145,1,192.168.0.221,6
714,102,716.1887,-1635.543,106,1,192.168.0.221,0
715,102,715.5037,-1633.979,109,1,192.168.0.221,1
716,102,717.0172,-1639.101,112,1,192.168.0.221,2
717,102,713.4261,-1639.74,115,1,192.168.0.221,3
718,102,710.9188,-1632.328,118,1,192.168.0.221,4
719,102,717.693,-1630.271,121,1,192.168.0.221,5
720,102,721.9218,-1633.595,124,1,192.168.0.221,6
721,103,746.1395,-2230.559,484,1,192.168.0.221,0
722,103,745.5978,-2228.939,487,1,192.168.0.221,1
723,103,746.6451,-2234.177,490,1,192.168.0.221,2
724,103,743.0112,-2234.491,493,1,192.168.0.221,3
725,103,741.1796,-2226.884,496,1,192.168.0.221,4
726,103,748.1113,-2225.443,499,1,192.168.0.221,5
727,103,752.0243,-2229.134,502,1,192.168.0.221,6
728,104,709.1243,-2328.562,463,1,192.168.0.221,0
729,104,708.627,-2326.929,466,1,192.168.0.221,1
730,104,709.5315,-2332.193,469,1,192.168.0.221,2
731,104,705.8903,-2332.408,472,1,192.168.0.221,3
732,104,704.2662,-2324.754,475,1,192.168.0.221,4
733,104,711.2345,-2323.502,478,1,192.168.0.221,5
734,104,715.0458,-2327.298,481,1,192.168.0.221,6
735,105,-83.06676,-2175.572,442,1,192.168.0.220,0
736,105,-83.00165,-2173.865,445,1,192.168.0.220,1
737,105,-83.87148,-2179.135,448,1,192.168.0.220,2
738,105,-87.38223,-2178.146,451,1,192.168.0.220,3
739,105,-86.40906,-2170.382,454,1,192.168.0.220,4
740,105,-79.41531,-2171.482,457,1,192.168.0.220,5
741,105,-77.05787,-2176.317,460,1,192.168.0.220,6
742,106,-66.0631,-2077.572,421,1,192.168.0.220,0
743,106,-66.00887,-2075.865,424,1,192.168.0.220,1
744,106,-66.84508,-2081.14,427,1,192.168.0.220,2
745,106,-70.36208,-2080.173,430,1,192.168.0.220,3
746,106,-69.43842,-2072.403,433,1,192.168.0.220,4
747,106,-62.43779,-2073.459,436,1,192.168.0.220,5
748,106,-60.04958,-2078.279,439,1,192.168.0.220,6
749,107,-48.0588,-1979.572,400,1,192.168.0.220,0
750,107,-48.0174,-1977.865,403,1,192.168.0.220,1
751,107,-48.81394,-1983.146,406,1,192.168.0.220,2
752,107,-52.3381,-1982.206,409,1,192.168.0.220,3
753,107,-51.47287,-1974.429,412,1,192.168.0.220,4
754,107,-44.4645,-1975.432,415,1,192.168.0.220,5
755,107,-42.04014,-1980.234,418,1,192.168.0.220,6
756,108,-59.06519,-1663.571,337,1,192.168.0.220,0
757,108,-59.00465,-1661.865,340,1,192.168.0.220,1
758,108,-59.86036,-1667.137,343,1,192.168.0.220,2
759,108,-63.37376,-1666.156,346,1,192.168.0.220,3
760,108,-62.42138,-1658.39,349,1,192.168.0.220,4
761,108,-55.42471,-1659.472,352,1,192.168.0.220,5
762,108,-53.05433,-1664.3,355,1,192.168.0.220,6
763,109,-84.07561,-1561.569,316,1,192.168.0.220,0
764,109,-83.98387,-1559.865,319,1,192.168.0.220,1
765,109,-84.93588,-1565.12,322,1,192.168.0.220,2
766,109,-88.43076,-1564.076,325,1,192.168.0.220,3
767,109,-87.33645,-1556.328,328,1,192.168.0.220,4
768,109,-80.36074,-1557.537,331,1,192.168.0.220,5
769,109,-78.0791,-1562.409,334,1,192.168.0.220,6
770,110,-94.08211,-1440.569,295,1,192.168.0.220,0
771,110,-93.97089,-1438.865,298,1,192.168.0.220,1
772,110,-94.98289,-1444.109,301,1,192.168.0.220,2
773,110,-98.46561,-1443.025,304,1,192.168.0.220,3
774,110,-97.28285,-1435.29,307,1,192.168.0.220,4
775,110,-90.32141,-1436.579,310,1,192.168.0.220,5
776,110,-88.09557,-1441.476,313,1,192.168.0.220,6
777,111,-52.06175,-1766.571,358,1,192.168.0.220,0
778,111,-52.01149,-1764.865,361,1,192.168.0.220,1
779,111,-52.83541,-1770.142,364,1,192.168.0.220,2
780,111,-56.35466,-1769.183,367,1,192.168.0.220,3
781,111,-55.4491,-1761.411,370,1,192.168.0.220,4
782,111,-48.44604,-1762.45,373,1,192.168.0.220,5
783,111,-46.0466,-1767.264,376,1,192.168.0.220,6
784,112,-52.06077,-1876.572,379,1,192.168.0.220,0
785,112,-52.01345,-1874.865,382,1,192.168.0.220,1
786,112,-52.82827,-1880.143,385,1,192.168.0.220,2
787,112,-56.34917,-1879.19,388,1,192.168.0.220,3
788,112,-55.45702,-1871.417,391,1,192.168.0.220,4
789,112,-48.45216,-1872.444,394,1,192.168.0.220,5
790,112,-46.04444,-1877.254,397,1,192.168.0.220,6
791,113,-151.1091,-1333.564,274,1,192.168.0.220,0
792,113,-150.9169,-1331.867,277,1,192.168.0.220,1
793,113,-152.1773,-1337.057,280,1,192.168.0.220,2
794,113,-155.6045,-1335.808,283,1,192.168.0.220,3
795,113,-154.0549,-1328.139,286,1,192.168.0.220,4
796,113,-147.1627,-1329.758,289,1,192.168.0.220,5
797,113,-145.1725,-1334.755,292,1,192.168.0.220,6
798,114,-195.1337,-1234.558,253,1,192.168.0.220,0
799,114,-194.8672,-1232.872,256,1,192.168.0.220,1
800,114,-196.3543,-1238.001,259,1,192.168.0.220,2
801,114,-199.7234,-1236.604,262,1,192.168.0.220,3
802,114,-197.8385,-1229.009,265,1,192.168.0.220,4
803,114,-191.0241,-1230.929,268,1,192.168.0.220,5
804,114,-189.2552,-1236.009,271,1,192.168.0.220,6
805,115,117.0572,-649.5704,442,4,192.168.0.220,0
806,115,116.7543,-647.89,445,4,192.168.0.220,1
807,115,117.0367,-653.2235,448,4,192.168.0.220,2
808,115,113.3954,-653.0112,451,4,192.168.0.220,3
809,115,112.678,-645.2195,454,4,192.168.0.220,4
810,115,119.7449,-644.7919,457,4,192.168.0.220,5
811,115,123.0859,-649.0074,460,4,192.168.0.220,6
812,116,168.0834,-736.5672,421,4,192.168.0.220,0
813,116,167.7034,-734.9026,424,4,192.168.0.220,1
814,116,168.2312,-740.2175,427,4,192.168.0.220,2
815,116,164.5839,-740.173,430,4,192.168.0.220,3
816,116,163.5086,-732.4226,433,4,192.168.0.220,4
817,116,170.5483,-731.6701,436,4,192.168.0.220,5
818,116,174.0798,-735.7273,439,4,192.168.0.220,6
819,117,441.0641,-2296.572,85,4,192.168.0.220,0
820,117,440.7421,-2294.895,88,4,192.168.0.220,1
821,117,441.0853,-2300.225,91,4,192.168.0.220,2
822,117,437.4418,-2300.054,94,4,192.168.0.220,3
823,117,436.6357,-2292.271,97,4,192.168.0.220,4
824,117,443.6972,-2291.763,100,4,192.168.0.220,5
825,117,447.086,-2295.94,103,4,192.168.0.220,6
826,118,486.0797,-2205.57,106,4,192.168.0.220,0
827,118,485.7122,-2203.903,109,4,192.168.0.220,1
828,118,486.2001,-2209.221,112,4,192.168.0.220,2
829,118,482.5533,-2209.149,115,4,192.168.0.220,3
830,118,481.536,-2201.391,118,4,192.168.0.220,4
831,118,488.5811,-2200.691,121,4,192.168.0.220,5
832,118,492.0822,-2204.775,124,4,192.168.0.220,6
833,119,508.0908,-2107.568,127,4,192.168.0.220,0
834,119,507.6906,-2105.908,130,4,192.168.0.220,1
835,119,508.283,-2111.216,133,4,192.168.0.220,2
836,119,504.6354,-2111.216,136,4,192.168.0.220,3
837,119,503.4659,-2103.479,139,4,192.168.0.220,4
838,119,510.4959,-2102.641,142,4,192.168.0.220,5
839,119,514.0765,-2106.655,145,4,192.168.0.220,6
840,120,525.1016,-2009.566,148,4,192.168.0.220,0
841,120,524.6699,-2007.914,151,4,192.168.0.220,1
842,120,525.3631,-2013.21,154,4,192.168.0.220,2
843,120,521.7162,-2013.279,157,4,192.168.0.220,3
844,120,520.3997,-2005.566,160,4,192.168.0.220,4
845,120,527.4125,-2004.595,163,4,192.168.0.220,5
846,120,531.0688,-2008.54,166,4,192.168.0.220,6
847,121,543.1135,-1911.564,169,4,192.168.0.220,0
848,121,542.6468,-1909.922,172,4,192.168.0.220,1
849,121,543.4524,-1915.201,175,4,192.168.0.220,2
850,121,539.8077,-1915.348,178,4,192.168.0.220,3
851,121,538.3278,-1907.665,181,4,192.168.0.220,4
852,121,545.3184,-1906.544,184,4,192.168.0.220,5
853,121,549.0576,-1910.411,187,4,192.168.0.220,6
854,122,532.1387,-1595.558,232,4,192.168.0.220,0
855,122,531.5984,-1593.938,235,4,192.168.0.220,1
856,122,532.6412,-1599.176,238,4,192.168.0.220,2
857,122,529.0068,-1599.487,241,4,192.168.0.220,3
858,122,527.182,-1591.878,244,4,192.168.0.220,4
859,122,534.1151,-1590.444,247,4,192.168.0.220,5
860,122,538.0248,-1594.138,250,4,192.168.0.220,6
861,123,507.1417,-1493.557,253,4,192.168.0.220,0
862,123,506.5927,-1491.94,256,4,192.168.0.220,1
863,123,507.6638,-1497.172,259,4,192.168.0.220,2
864,123,504.0313,-1497.503,262,4,192.168.0.220,3
865,123,502.1652,-1489.904,265,4,192.168.0.220,4
866,123,509.0902,-1488.432,268,4,192.168.0.220,5
867,123,513.02,-1492.105,271,4,192.168.0.220,6
868,124,480.1437,-1396.556,274,4,192.168.0.220,0
869,124,479.5885,-1394.942,277,4,192.168.0.220,1
870,124,480.6796,-1400.17,280,4,192.168.0.220,2
871,124,477.0483,-1400.514,283,4,192.168.0.220,3
872,124,475.1533,-1392.923,286,4,192.168.0.220,4
873,124,482.0727,-1391.424,289,4,192.168.0.220,5
874,124,486.0165,-1395.082,292,4,192.168.0.220,6
875,125,448.1451,-1293.556,295,4,192.168.0.220,0
876,125,447.5861,-1291.943,298,4,192.168.0.220,1
877,125,448.6894,-1297.168,301,4,192.168.0.220,2
878,125,445.059,-1297.521,304,4,192.168.0.220,3
879,125,443.1461,-1289.934,307,4,192.168.0.220,4
880,125,450.0619,-1288.419,310,4,192.168.0.220,5
881,125,454.0143,-1292.068,313,4,192.168.0.220,6
882,126,404.1409,-1194.557,316,4,192.168.0.220,0
883,126,403.5936,-1192.939,319,4,192.168.0.220,1
884,126,404.659,-1198.173,322,4,192.168.0.220,2
885,126,401.0261,-1198.5,325,4,192.168.0.220,3
886,126,399.1684,-1190.899,328,4,192.168.0.220,4
887,126,406.0951,-1189.434,331,4,192.168.0.220,5
888,126,410.0208,-1193.111,334,4,192.168.0.220,6
889,127,360.1355,-1099.558,337,4,192.168.0.220,0
890,127,359.6039,-1097.935,340,4,192.168.0.220,1
891,127,360.6184,-1103.179,343,4,192.168.0.220,2
892,127,356.9825,-1103.47,346,4,192.168.0.220,3
893,127,355.1987,-1095.852,349,4,192.168.0.220,4
894,127,362.1393,-1094.455,352,4,192.168.0.220,5
895,127,366.0292,-1098.17,355,4,192.168.0.220,6
896,128,267.1177,-911.5615,379,4,192.168.0.220,0
897,128,266.6375,-909.923,382,4,192.168.0.220,1
898,128,267.4866,-915.196,385,4,192.168.0.220,2
899,128,263.8433,-915.3729,388,4,192.168.0.220,3
900,128,262.3,-907.702,391,4,192.168.0.220,4
901,128,269.2811,-906.5239,394,4,192.168.0.220,5
902,128,273.0522,-910.3595,397,4,192.168.0.220,6
903,129,315.1281,-1006.559,358,4,192.168.0.220,0
904,129,314.6179,-1004.93,361,4,192.168.0.220,1
905,129,315.5635,-1010.186,364,4,192.168.0.220,2
906,129,311.9241,-1010.43,367,4,192.168.0.220,3
907,129,310.2403,-1002.789,370,4,192.168.0.220,4
908,129,317.1986,-1001.483,373,4,192.168.0.220,5
909,129,321.0394,-1005.249,376,4,192.168.0.220,6
910,130,215.1001,-829.5647,400,4,192.168.0.220,0
911,130,214.6714,-827.912,403,4,192.168.0.220,1
912,130,215.3549,-833.209,406,4,192.168.0.220,2
913,130,211.7078,-833.2716,409,4,192.168.0.220,3
914,130,210.4056,-825.5562,412,4,192.168.0.220,4
915,130,217.4202,-824.5974,415,4,192.168.0.220,5
916,130,221.0692,-828.5493,418,4,192.168.0.220,6
917,131,539.1306,-1698.56,211,4,192.168.0.220,0
918,131,538.614,-1696.932,214,4,192.168.0.220,1
919,131,539.5803,-1702.185,217,4,192.168.0.220,2
920,131,535.9418,-1702.443,220,4,192.168.0.220,3
921,131,534.228,-1694.809,223,4,192.168.0.220,4
922,131,541.1812,-1693.475,226,4,192.168.0.220,5
923,131,545.0367,-1697.226,229,4,192.168.0.220,6
924,132,539.1207,-1808.562,190,4,192.168.0.220,0
925,132,538.6329,-1806.926,193,4,192.168.0.220,1
926,132,539.5063,-1812.195,196,4,192.168.0.220,2
927,132,535.864,-1812.389,199,4,192.168.0.220,3
928,132,534.2851,-1804.725,202,4,192.168.0.220,4
929,132,541.2607,-1803.515,205,4,192.168.0.220,5
930,132,545.0495,-1807.333,208,4,192.168.0.220,6
931,133,307.0309,-2316.575,253,3,192.168.0.220,0
932,133,306.8065,-2314.882,256,3,192.168.0.220,1
933,133,306.8404,-2320.223,259,3,192.168.0.220,2
934,133,303.2129,-2319.842,262,3,192.168.0.220,3
935,133,302.8591,-2312.025,265,3,192.168.0.220,4
936,133,309.9382,-2311.927,268,3,192.168.0.220,5
937,133,313.0793,-2316.293,271,3,192.168.0.220,6
938,134,352.0453,-2225.573,274,3,192.168.0.220,0
939,134,351.7784,-2223.887,277,3,192.168.0.220,1
940,134,351.9464,-2229.226,280,3,192.168.0.220,2
941,134,348.3105,-2228.935,283,3,192.168.0.220,3
942,134,347.7605,-2221.13,286,3,192.168.0.220,4
943,134,354.8349,-2220.854,289,3,192.168.0.220,5
944,134,358.0847,-2225.14,292,3,192.168.0.220,6
945,135,374.0551,-2127.573,295,3,192.168.0.220,0
946,135,373.7594,-2125.891,298,3,192.168.0.220,1
947,135,374.0189,-2131.226,301,3,192.168.0.220,2
948,135,370.3784,-2130.998,304,3,192.168.0.220,3
949,135,369.6947,-2123.203,307,3,192.168.0.220,4
950,135,376.7633,-2122.806,310,3,192.168.0.220,5
951,135,380.0862,-2127.036,313,3,192.168.0.220,6
952,136,391.0645,-2029.572,316,3,192.168.0.220,0
953,136,390.7414,-2027.895,319,3,192.168.0.220,1
954,136,391.0879,-2033.225,322,3,192.168.0.220,2
955,136,387.4442,-2033.056,325,3,192.168.0.220,3
956,136,386.6334,-2025.274,328,3,192.168.0.220,4
