BaseId,x,z,DistFromCtr,Theta,ChannelStart,PathId,NearestTheta5,DistFromCenterOnTheta5,DistFromTheta5
211,-416.3142,-927.174,1016.351,204.1808,379,Path10,205,1016.247,-14.53173
212,-301.2375,-970.6829,1016.351,197.241,400,Path10,195,1015.574,39.74197
213,-181.7469,-999.9686,1016.351,190.3012,421,Path10,190,1016.337,5.343052
214,-59.5932,-1014.602,1016.351,183.3615,442,Path10,185,1015.935,-29.06196
215,59.58935,-1014.603,1016.351,176.6388,316,Path24,175,1015.935,29.06583
216,181.7431,-999.9694,1016.351,169.699,295,Path24,170,1016.337,-5.339209
217,301.2338,-970.6839,1016.351,162.7592,274,Path24,165,1015.574,-39.73809
218,416.3107,-927.1756,1016.351,155.8195,253,Path24,155,1016.247,14.5356
219,525.2875,-870.0817,1016.351,148.8797,232,Path24,150,1016.157,-19.87163
220,626.5676,-800.2388,1016.351,141.9399,211,Path24,140,1015.768,34.40483
221,718.6669,-718.6705,1016.351,135.0002,190,Path24,135,1016.351,0.002374103
222,800.2357,-626.5717,1016.351,128.0604,169,Path24,130,1015.769,-34.40003
223,870.0789,-525.292,1016.351,121.1206,148,Path24,120,1016.156,19.87659
224,927.1735,-416.3154,1016.351,114.1808,127,Path24,115,1016.247,-14.53077
225,970.6825,-301.2388,1016.351,107.2411,106,Path24,105,1015.574,39.74296
226,999.9685,-181.7482,1016.351,100.3013,85,Path24,100,1016.337,5.34402
227,1014.602,-59.59449,1016.351,93.36151,64,Path24,95,1015.935,-29.061
228,1134.328,59.59811,1135.893,86.99243,85,Path16,85,1135.206,39.4919
229,1120.419,186.8498,1135.893,80.53204,106,Path16,80,1135.844,10.54772
230,1092.281,311.7284,1135.893,74.07166,127,Path16,75,1135.744,-18.40337
231,1050.271,432.648,1135.893,67.6113,148,Path16,70,1134.906,-47.34243
232,994.9216,548.0728,1135.893,61.15094,169,Path16,60,1135.664,22.8158
233,926.9368,656.5372,1135.893,54.69055,190,Path16,55,1135.876,-6.134724
234,847.1796,756.6633,1135.893,48.23019,211,Path16,50,1135.351,-35.08117
235,756.6634,847.1796,1135.893,41.76981,232,Path16,40,1135.351,35.0812
236,656.5372,926.9368,1135.893,35.30945,253,Path16,35,1135.876,6.134724
237,548.0729,994.9216,1135.893,28.84906,274,Path16,30,1135.664,-22.81566
238,432.6479,1050.271,1135.893,22.3887,295,Path16,20,1134.906,47.34232
239,311.7282,1092.281,1135.893,15.92831,316,Path16,15,1135.744,18.40319
240,186.8496,1120.419,1135.893,9.467957,337,Path16,10,1135.844,-10.54793
241,59.59789,1134.328,1135.893,3.007568,358,Path16,5,1135.206,-39.4922
242,-59.5984,1134.328,1135.893,356.9924,484,Path2,355,1135.206,39.49165
243,-186.8501,1120.419,1135.893,350.532,463,Path2,350,1135.844,10.54739
244,-311.7288,1092.281,1135.893,344.0717,442,Path2,345,1135.744,-18.40375
245,-432.6484,1050.271,1135.893,337.6113,421,Path2,340,1134.906,-47.34288
246,-548.0731,994.9214,1135.893,331.1509,400,Path2,330,1135.664,22.81552
247,-656.5376,926.9365,1135.893,324.6906,379,Path2,325,1135.876,-6.135164
248,-756.6636,847.1793,1135.893,318.2302,358,Path2,320,1135.351,-35.08155
249,-847.1801,756.6629,1135.893,311.7698,337,Path2,310,1135.351,35.08055
250,-926.9371,656.5366,1135.893,305.3094,316,Path2,305,1135.876,6.134049
251,-994.9219,548.0723,1135.893,298.8491,295,Path2,300,1135.664,-22.81645
252,-1050.271,432.6472,1135.893,292.3887,274,Path2,290,1134.906,47.34158
253,-1092.281,311.7276,1135.893,285.9283,253,Path2,285,1135.744,18.40245
254,-1120.42,186.8489,1135.893,279.4679,232,Path2,280,1135.844,-10.54876
255,-1134.328,59.59716,1135.893,273.0075,211,Path2,275,1135.206,-39.49302
256,-1134.328,-59.59898,1135.893,266.9924,400,Path9,265,1135.206,39.49112
257,-1120.419,-186.8507,1135.893,260.532,421,Path9,260,1135.844,10.54689
258,-1092.281,-311.7293,1135.893,254.0716,442,Path9,255,1135.744,-18.40429
259,-1050.27,-432.6489,1135.893,247.6112,463,Path9,250,1134.906,-47.34344
260,-994.9211,-548.0738,1135.893,241.1509,484,Path9,240,1135.664,22.81468
261,-926.9361,-656.5382,1135.893,234.6905,1,Path9,235,1135.876,-6.135994
262,-847.1789,-756.6642,1135.893,228.2301,22,Path9,230,1135.351,-35.08242
263,-756.6624,-847.1805,1135.893,221.7698,43,Path9,220,1135.351,35.08007
264,-656.536,-926.9376,1135.893,215.3094,64,Path9,215,1135.876,6.133419
265,-548.0716,-994.9222,1135.893,208.849,85,Path9,210,1135.664,-22.81706
266,-432.6466,-1050.271,1135.893,202.3886,106,Path9,200,1134.906,47.34103
267,-311.7269,-1092.282,1135.893,195.9282,127,Path9,195,1135.744,18.40183
268,-186.8481,-1120.42,1135.893,189.4679,148,Path9,190,1135.844,-10.54932
269,-59.59644,-1134.328,1135.893,183.0075,169,Path9,185,1135.206,-39.49355
270,59.59971,-1134.328,1135.893,176.9923,43,Path23,175,1135.206,39.49031
271,186.8514,-1120.419,1135.893,170.532,22,Path23,170,1135.844,10.54606
272,311.73,-1092.281,1135.893,164.0716,1,Path23,165,1135.744,-18.40508
273,432.6497,-1050.27,1135.893,157.6112,484,Path23,160,1134.906,-47.34433
274,548.0745,-994.9207,1135.893,151.1508,463,Path23,150,1135.664,22.81375
275,656.5387,-926.9357,1135.893,144.6905,442,Path23,145,1135.876,-6.136704
276,756.6648,-847.1783,1135.893,138.2301,421,Path23,140,1135.351,-35.08328
277,847.181,-756.6618,1135.893,131.7697,400,Path23,130,1135.351,35.07886
278,926.938,-656.5354,1135.893,125.3093,379,Path23,125,1135.876,6.132269
279,994.9227,-548.071,1135.893,118.849,358,Path23,120,1135.664,-22.81815
280,1050.271,-432.6459,1135.893,112.3886,337,Path23,110,1134.906,47.33993
281,1092.282,-311.7262,1135.893,105.9282,316,Path23,105,1135.744,18.40073
282,1120.42,-186.8475,1135.893,99.46783,295,Path23,100,1135.844,-10.55036
283,1134.329,-59.59571,1135.893,93.00745,274,Path23,95,1135.206,-39.49465
284,1254.019,59.60308,1255.435,87.27881,253,Path15,85,1254.442,49.91871
285,1242.1,182.4953,1255.435,81.64163,274,Path15,80,1254.92,35.96562
286,1218.167,303.6225,1255.435,76.00446,295,Path15,75,1255.242,22.00795
287,1182.451,421.813,1255.435,70.36728,316,Path15,70,1255.409,8.047558
288,1135.299,535.9235,1255.435,64.7301,337,Path15,65,1255.421,-5.913649
289,1077.165,644.8506,1255.435,59.09293,358,Path15,60,1255.278,-19.87442
290,1008.613,747.5403,1255.435,53.45575,379,Path15,55,1254.979,-33.83242
291,930.3055,842.9998,1255.435,47.8186,400,Path15,50,1254.525,-47.78648
292,842.9998,930.3055,1255.435,42.18143,421,Path15,40,1254.525,47.78643
293,747.5403,1008.613,1255.435,36.54425,442,Path15,35,1254.979,33.83242
294,644.8506,1077.165,1255.435,30.90707,463,Path15,30,1255.278,19.87454
295,535.9235,1135.299,1255.435,25.2699,484,Path15,25,1255.421,5.913804
296,421.813,1182.451,1255.435,19.63272,1,Path15,20,1255.409,-8.047586
297,303.6226,1218.167,1255.435,13.99554,22,Path15,15,1255.242,-22.00795
298,182.4954,1242.1,1255.435,8.358368,43,Path15,10,1254.92,-35.9656
299,59.60308,1254.019,1255.435,2.721191,64,Path15,5,1254.442,-49.91879
300,-59.60304,1254.019,1255.435,357.2788,190,Path1,355,1254.442,49.91878
301,-182.4953,1242.1,1255.435,351.6416,169,Path1,350,1254.92,35.96563
302,-303.6225,1218.167,1255.435,346.0045,148,Path1,345,1255.242,22.00795
